time,realization,lat,lon,experimentVersionNumber,sro
2020-07-01 06:00:00,0,49.75,12.75,0001,0.01335144
2020-08-01 06:00:00,0,49.75,12.75,0001,0.076293945
2020-09-01 06:00:00,0,49.75,12.75,0001,0.01335144
2020-10-01 06:00:00,0,49.75,12.75,0001,0.031471252
2020-11-01 06:00:00,0,49.75,12.75,0001,0.0104904175
2020-12-01 06:00:00,0,49.75,12.75,0001,0.025749207
2021-01-01 06:00:00,0,49.75,12.75,0001,0.04863739
2021-02-01 06:00:00,0,49.75,12.75,0001,0.15640259
2021-03-01 06:00:00,0,49.75,12.75,0001,0.017166138
2021-04-01 06:00:00,0,49.75,12.75,0001,0.019073486
2021-05-01 06:00:00,0,49.75,12.75,0001,0.06484985
2021-06-01 06:00:00,0,49.75,12.75,0001,0.14305115
2021-07-01 06:00:00,0,49.75,12.75,0001,0.2670288
2021-08-01 06:00:00,0,49.75,12.75,0001,0.21743774
2021-09-01 06:00:00,0,49.75,12.75,0001,0.017166138
2021-10-01 06:00:00,0,49.75,12.75,0001,0.016212463
2021-11-01 06:00:00,0,49.75,12.75,0001,0.022888184
2021-12-01 06:00:00,0,49.75,12.75,0001,0.052452087
