time,realization,lat,lon,experimentVersionNumber,tp
1993-01-01 06:00:00,0,50.75,15.75,0001,0.0027942657
1993-02-01 06:00:00,0,50.75,15.75,0001,0.0028514862
1993-03-01 06:00:00,0,50.75,15.75,0001,0.0020103455
1993-04-01 06:00:00,0,50.75,15.75,0001,0.001739502
1993-05-01 06:00:00,0,50.75,15.75,0001,0.003129959
1993-06-01 06:00:00,0,50.75,15.75,0001,0.004245758
1993-07-01 06:00:00,0,50.75,15.75,0001,0.0060157776
1993-08-01 06:00:00,0,50.75,15.75,0001,0.0033073425
1993-09-01 06:00:00,0,50.75,15.75,0001,0.0031929016
1993-10-01 06:00:00,0,50.75,15.75,0001,0.0015106201
1993-11-01 06:00:00,0,50.75,15.75,0001,0.0022144318
1993-12-01 06:00:00,0,50.75,15.75,0001,0.004098892
1994-01-01 06:00:00,0,50.75,15.75,0001,0.003437996
1994-02-01 06:00:00,0,50.75,15.75,0001,0.0011224747
1994-03-01 06:00:00,0,50.75,15.75,0001,0.0048265457
1994-04-01 06:00:00,0,50.75,15.75,0001,0.002401352
1994-05-01 06:00:00,0,50.75,15.75,0001,0.0037441254
1994-06-01 06:00:00,0,50.75,15.75,0001,0.0018844604
1994-07-01 06:00:00,0,50.75,15.75,0001,0.0031642914
1994-08-01 06:00:00,0,50.75,15.75,0001,0.006160736
1994-09-01 06:00:00,0,50.75,15.75,0001,0.0025482178
1994-10-01 06:00:00,0,50.75,15.75,0001,0.0013370514
1994-11-01 06:00:00,0,50.75,15.75,0001,0.0018959045
1994-12-01 06:00:00,0,50.75,15.75,0001,0.002822876
1995-01-01 06:00:00,0,50.75,15.75,0001,0.0034599304
1995-02-01 06:00:00,0,50.75,15.75,0001,0.002234459
1995-03-01 06:00:00,0,50.75,15.75,0001,0.0028076172
1995-04-01 06:00:00,0,50.75,15.75,0001,0.0030708313
1995-05-01 06:00:00,0,50.75,15.75,0001,0.004333496
1995-06-01 06:00:00,0,50.75,15.75,0001,0.00737381
1995-07-01 06:00:00,0,50.75,15.75,0001,0.0038032532
1995-08-01 06:00:00,0,50.75,15.75,0001,0.003419876
1995-09-01 06:00:00,0,50.75,15.75,0001,0.0051059723
1995-10-01 06:00:00,0,50.75,15.75,0001,0.00057029724
1995-11-01 06:00:00,0,50.75,15.75,0001,0.0034866333
1995-12-01 06:00:00,0,50.75,15.75,0001,0.0020503998
1996-01-01 06:00:00,0,50.75,15.75,0001,0.00040626526
1996-02-01 06:00:00,0,50.75,15.75,0001,0.0017910004
1996-03-01 06:00:00,0,50.75,15.75,0001,0.002040863
1996-04-01 06:00:00,0,50.75,15.75,0001,0.0017623901
1996-05-01 06:00:00,0,50.75,15.75,0001,0.0049266815
1996-06-01 06:00:00,0,50.75,15.75,0001,0.0038394928
1996-07-01 06:00:00,0,50.75,15.75,0001,0.005771637
1996-08-01 06:00:00,0,50.75,15.75,0001,0.0044727325
1996-09-01 06:00:00,0,50.75,15.75,0001,0.0035266876
1996-10-01 06:00:00,0,50.75,15.75,0001,0.0023555756
1996-11-01 06:00:00,0,50.75,15.75,0001,0.0016975403
1996-12-01 06:00:00,0,50.75,15.75,0001,0.0012302399
1997-01-01 06:00:00,0,50.75,15.75,0001,0.0009460449
1997-02-01 06:00:00,0,50.75,15.75,0001,0.00299263
1997-03-01 06:00:00,0,50.75,15.75,0001,0.0018157959
1997-04-01 06:00:00,0,50.75,15.75,0001,0.003435135
1997-05-01 06:00:00,0,50.75,15.75,0001,0.0037460327
1997-06-01 06:00:00,0,50.75,15.75,0001,0.003921509
1997-07-01 06:00:00,0,50.75,15.75,0001,0.010454178
1997-08-01 06:00:00,0,50.75,15.75,0001,0.002729416
1997-09-01 06:00:00,0,50.75,15.75,0001,0.0015640259
1997-10-01 06:00:00,0,50.75,15.75,0001,0.0030784607
1997-11-01 06:00:00,0,50.75,15.75,0001,0.001581192
1997-12-01 06:00:00,0,50.75,15.75,0001,0.0023422241
1998-01-01 06:00:00,0,50.75,15.75,0001,0.0027275085
1998-02-01 06:00:00,0,50.75,15.75,0001,0.0018081665
1998-03-01 06:00:00,0,50.75,15.75,0001,0.004087448
1998-04-01 06:00:00,0,50.75,15.75,0001,0.0035266876
1998-05-01 06:00:00,0,50.75,15.75,0001,0.0024909973
1998-06-01 06:00:00,0,50.75,15.75,0001,0.0063438416
1998-07-01 06:00:00,0,50.75,15.75,0001,0.0056915283
1998-08-01 06:00:00,0,50.75,15.75,0001,0.0027122498
1998-09-01 06:00:00,0,50.75,15.75,0001,0.004928589
1998-10-01 06:00:00,0,50.75,15.75,0001,0.0043907166
1998-11-01 06:00:00,0,50.75,15.75,0001,0.0026378632
1998-12-01 06:00:00,0,50.75,15.75,0001,0.0020713806
1999-01-01 06:00:00,0,50.75,15.75,0001,0.0017566681
1999-02-01 06:00:00,0,50.75,15.75,0001,0.004337311
1999-03-01 06:00:00,0,50.75,15.75,0001,0.0022468567
1999-04-01 06:00:00,0,50.75,15.75,0001,0.0026607513
1999-05-01 06:00:00,0,50.75,15.75,0001,0.00415802
1999-06-01 06:00:00,0,50.75,15.75,0001,0.0063552856
1999-07-01 06:00:00,0,50.75,15.75,0001,0.004245758
1999-08-01 06:00:00,0,50.75,15.75,0001,0.002084732
1999-09-01 06:00:00,0,50.75,15.75,0001,0.003107071
1999-10-01 06:00:00,0,50.75,15.75,0001,0.0021095276
1999-11-01 06:00:00,0,50.75,15.75,0001,0.0014381409
1999-12-01 06:00:00,0,50.75,15.75,0001,0.0023021698
2000-01-01 06:00:00,0,50.75,15.75,0001,0.0037879944
2000-02-01 06:00:00,0,50.75,15.75,0001,0.0032815933
2000-03-01 06:00:00,0,50.75,15.75,0001,0.005379677
2000-04-01 06:00:00,0,50.75,15.75,0001,0.0010623932
2000-05-01 06:00:00,0,50.75,15.75,0001,0.0035991669
2000-06-01 06:00:00,0,50.75,15.75,0001,0.0026626587
2000-07-01 06:00:00,0,50.75,15.75,0001,0.00749588
2000-08-01 06:00:00,0,50.75,15.75,0001,0.0034980774
2000-09-01 06:00:00,0,50.75,15.75,0001,0.002565384
2000-10-01 06:00:00,0,50.75,15.75,0001,0.0014953613
2000-11-01 06:00:00,0,50.75,15.75,0001,0.0017585754
2000-12-01 06:00:00,0,50.75,15.75,0001,0.001657486
2001-01-01 06:00:00,0,50.75,15.75,0001,0.0014476776
2001-02-01 06:00:00,0,50.75,15.75,0001,0.0026054382
2001-03-01 06:00:00,0,50.75,15.75,0001,0.0030822754
2001-04-01 06:00:00,0,50.75,15.75,0001,0.0028381348
2001-05-01 06:00:00,0,50.75,15.75,0001,0.0027236938
2001-06-01 06:00:00,0,50.75,15.75,0001,0.0054244995
2001-07-01 06:00:00,0,50.75,15.75,0001,0.0062885284
2001-08-01 06:00:00,0,50.75,15.75,0001,0.0052261353
2001-09-01 06:00:00,0,50.75,15.75,0001,0.005420685
2001-10-01 06:00:00,0,50.75,15.75,0001,0.001455307
2001-11-01 06:00:00,0,50.75,15.75,0001,0.0032081604
2001-12-01 06:00:00,0,50.75,15.75,0001,0.003194809
2002-01-01 06:00:00,0,50.75,15.75,0001,0.0018672943
2002-02-01 06:00:00,0,50.75,15.75,0001,0.004009247
2002-03-01 06:00:00,0,50.75,15.75,0001,0.0020217896
2002-04-01 06:00:00,0,50.75,15.75,0001,0.0024852753
2002-05-01 06:00:00,0,50.75,15.75,0001,0.0042533875
2002-06-01 06:00:00,0,50.75,15.75,0001,0.0035877228
2002-07-01 06:00:00,0,50.75,15.75,0001,0.003616333
2002-08-01 06:00:00,0,50.75,15.75,0001,0.0069465637
2002-09-01 06:00:00,0,50.75,15.75,0001,0.0044822693
2002-10-01 06:00:00,0,50.75,15.75,0001,0.0036830902
2002-11-01 06:00:00,0,50.75,15.75,0001,0.003868103
2002-12-01 06:00:00,0,50.75,15.75,0001,0.0018901825
2003-01-01 06:00:00,0,50.75,15.75,0001,0.0028305054
2003-02-01 06:00:00,0,50.75,15.75,0001,0.0008792877
2003-03-01 06:00:00,0,50.75,15.75,0001,0.0012454987
2003-04-01 06:00:00,0,50.75,15.75,0001,0.0017585754
2003-05-01 06:00:00,0,50.75,15.75,0001,0.003238678
2003-06-01 06:00:00,0,50.75,15.75,0001,0.0021095276
2003-07-01 06:00:00,0,50.75,15.75,0001,0.004207611
2003-08-01 06:00:00,0,50.75,15.75,0001,0.0010051727
2003-09-01 06:00:00,0,50.75,15.75,0001,0.0017929077
2003-10-01 06:00:00,0,50.75,15.75,0001,0.0025253296
2003-11-01 06:00:00,0,50.75,15.75,0001,0.0010318756
2003-12-01 06:00:00,0,50.75,15.75,0001,0.0023651123
2004-01-01 06:00:00,0,50.75,15.75,0001,0.0029344559
2004-02-01 06:00:00,0,50.75,15.75,0001,0.0031929016
2004-03-01 06:00:00,0,50.75,15.75,0001,0.0025939941
2004-04-01 06:00:00,0,50.75,15.75,0001,0.0024776459
2004-05-01 06:00:00,0,50.75,15.75,0001,0.0034599304
2004-06-01 06:00:00,0,50.75,15.75,0001,0.0050525665
2004-07-01 06:00:00,0,50.75,15.75,0001,0.004716873
2004-08-01 06:00:00,0,50.75,15.75,0001,0.0031147003
2004-09-01 06:00:00,0,50.75,15.75,0001,0.0019378662
2004-10-01 06:00:00,0,50.75,15.75,0001,0.0018234253
2004-11-01 06:00:00,0,50.75,15.75,0001,0.0042476654
2004-12-01 06:00:00,0,50.75,15.75,0001,0.0015888214
2005-01-01 06:00:00,0,50.75,15.75,0001,0.0041389465
2005-02-01 06:00:00,0,50.75,15.75,0001,0.0030021667
2005-03-01 06:00:00,0,50.75,15.75,0001,0.0018558502
2005-04-01 06:00:00,0,50.75,15.75,0001,0.0016231537
2005-05-01 06:00:00,0,50.75,15.75,0001,0.0043754578
2005-06-01 06:00:00,0,50.75,15.75,0001,0.003862381
2005-07-01 06:00:00,0,50.75,15.75,0001,0.0077667236
2005-08-01 06:00:00,0,50.75,15.75,0001,0.0038108826
2005-09-01 06:00:00,0,50.75,15.75,0001,0.0020828247
2005-10-01 06:00:00,0,50.75,15.75,0001,0.0007247925
2005-11-01 06:00:00,0,50.75,15.75,0001,0.0014190674
2005-12-01 06:00:00,0,50.75,15.75,0001,0.0040369034
2006-01-01 06:00:00,0,50.75,15.75,0001,0.0014801025
2006-02-01 06:00:00,0,50.75,15.75,0001,0.0023021698
2006-03-01 06:00:00,0,50.75,15.75,0001,0.002729416
2006-04-01 06:00:00,0,50.75,15.75,0001,0.0029678345
2006-05-01 06:00:00,0,50.75,15.75,0001,0.0034160614
2006-06-01 06:00:00,0,50.75,15.75,0001,0.003124237
2006-07-01 06:00:00,0,50.75,15.75,0001,0.0017147064
2006-08-01 06:00:00,0,50.75,15.75,0001,0.009326935
2006-09-01 06:00:00,0,50.75,15.75,0001,0.0012779236
2006-10-01 06:00:00,0,50.75,15.75,0001,0.0023593903
2006-11-01 06:00:00,0,50.75,15.75,0001,0.003358841
2006-12-01 06:00:00,0,50.75,15.75,0001,0.0017032623
2007-01-01 06:00:00,0,50.75,15.75,0001,0.0054187775
2007-02-01 06:00:00,0,50.75,15.75,0001,0.0028104782
2007-03-01 06:00:00,0,50.75,15.75,0001,0.0026855469
2007-04-01 06:00:00,0,50.75,15.75,0001,0.00047302246
2007-05-01 06:00:00,0,50.75,15.75,0001,0.0036201477
2007-06-01 06:00:00,0,50.75,15.75,0001,0.0040130615
2007-07-01 06:00:00,0,50.75,15.75,0001,0.005739212
2007-08-01 06:00:00,0,50.75,15.75,0001,0.0033836365
2007-09-01 06:00:00,0,50.75,15.75,0001,0.0037326813
2007-10-01 06:00:00,0,50.75,15.75,0001,0.0015583038
2007-11-01 06:00:00,0,50.75,15.75,0001,0.004070282
2007-12-01 06:00:00,0,50.75,15.75,0001,0.0018634796
2008-01-01 06:00:00,0,50.75,15.75,0001,0.0026931763
2008-02-01 06:00:00,0,50.75,15.75,0001,0.0015068054
2008-03-01 06:00:00,0,50.75,15.75,0001,0.0037441254
2008-04-01 06:00:00,0,50.75,15.75,0001,0.003373146
2008-05-01 06:00:00,0,50.75,15.75,0001,0.0031738281
2008-06-01 06:00:00,0,50.75,15.75,0001,0.002538681
2008-07-01 06:00:00,0,50.75,15.75,0001,0.004720688
2008-08-01 06:00:00,0,50.75,15.75,0001,0.0046215057
2008-09-01 06:00:00,0,50.75,15.75,0001,0.0028419495
2008-10-01 06:00:00,0,50.75,15.75,0001,0.0034446716
2008-11-01 06:00:00,0,50.75,15.75,0001,0.0021781921
2008-12-01 06:00:00,0,50.75,15.75,0001,0.0022029877
2009-01-01 06:00:00,0,50.75,15.75,0001,0.0017318726
2009-02-01 06:00:00,0,50.75,15.75,0001,0.0032310486
2009-03-01 06:00:00,0,50.75,15.75,0001,0.0039958954
2009-04-01 06:00:00,0,50.75,15.75,0001,0.0009651184
2009-05-01 06:00:00,0,50.75,15.75,0001,0.0051193237
2009-06-01 06:00:00,0,50.75,15.75,0001,0.0064411163
2009-07-01 06:00:00,0,50.75,15.75,0001,0.0062828064
2009-08-01 06:00:00,0,50.75,15.75,0001,0.0023155212
2009-09-01 06:00:00,0,50.75,15.75,0001,0.001493454
2009-10-01 06:00:00,0,50.75,15.75,0001,0.0040245056
2009-11-01 06:00:00,0,50.75,15.75,0001,0.001291275
2009-12-01 06:00:00,0,50.75,15.75,0001,0.002571106
2010-01-01 06:00:00,0,50.75,15.75,0001,0.0023384094
2010-02-01 06:00:00,0,50.75,15.75,0001,0.0011234283
2010-03-01 06:00:00,0,50.75,15.75,0001,0.002313614
2010-04-01 06:00:00,0,50.75,15.75,0001,0.0022525787
2010-05-01 06:00:00,0,50.75,15.75,0001,0.0055732727
2010-06-01 06:00:00,0,50.75,15.75,0001,0.0028476715
2010-07-01 06:00:00,0,50.75,15.75,0001,0.0055828094
2010-08-01 06:00:00,0,50.75,15.75,0001,0.00786972
2010-09-01 06:00:00,0,50.75,15.75,0001,0.0043354034
2010-10-01 06:00:00,0,50.75,15.75,0001,0.0005264282
2010-11-01 06:00:00,0,50.75,15.75,0001,0.0037841797
2010-12-01 06:00:00,0,50.75,15.75,0001,0.003414154
2011-01-01 06:00:00,0,50.75,15.75,0001,0.001958847
2011-02-01 06:00:00,0,50.75,15.75,0001,0.000875473
2011-03-01 06:00:00,0,50.75,15.75,0001,0.001288414
2011-04-01 06:00:00,0,50.75,15.75,0001,0.001996994
2011-05-01 06:00:00,0,50.75,15.75,0001,0.0021591187
2011-06-01 06:00:00,0,50.75,15.75,0001,0.0039978027
2011-07-01 06:00:00,0,50.75,15.75,0001,0.006389618
2011-08-01 06:00:00,0,50.75,15.75,0001,0.002998352
2011-09-01 06:00:00,0,50.75,15.75,0001,0.0029029846
2011-10-01 06:00:00,0,50.75,15.75,0001,0.002275467
2011-11-01 06:00:00,0,50.75,15.75,0001,9.536743e-05
2011-12-01 06:00:00,0,50.75,15.75,0001,0.0033130646
2012-01-01 06:00:00,0,50.75,15.75,0001,0.0055828094
2012-02-01 06:00:00,0,50.75,15.75,0001,0.0032081604
2012-03-01 06:00:00,0,50.75,15.75,0001,0.0016269684
2012-04-01 06:00:00,0,50.75,15.75,0001,0.0019903183
2012-05-01 06:00:00,0,50.75,15.75,0001,0.0022945404
2012-06-01 06:00:00,0,50.75,15.75,0001,0.0044174194
2012-07-01 06:00:00,0,50.75,15.75,0001,0.006500244
2012-08-01 06:00:00,0,50.75,15.75,0001,0.0041275024
2012-09-01 06:00:00,0,50.75,15.75,0001,0.0019607544
2012-10-01 06:00:00,0,50.75,15.75,0001,0.0020809174
2012-11-01 06:00:00,0,50.75,15.75,0001,0.002494812
2012-12-01 06:00:00,0,50.75,15.75,0001,0.0021295547
2013-01-01 06:00:00,0,50.75,15.75,0001,0.0033817291
2013-02-01 06:00:00,0,50.75,15.75,0001,0.0026493073
2013-03-01 06:00:00,0,50.75,15.75,0001,0.0016860962
2013-04-01 06:00:00,0,50.75,15.75,0001,0.0021457672
2013-05-01 06:00:00,0,50.75,15.75,0001,0.005290985
2013-06-01 06:00:00,0,50.75,15.75,0001,0.0066566467
2013-07-01 06:00:00,0,50.75,15.75,0001,0.0042762756
2013-08-01 06:00:00,0,50.75,15.75,0001,0.0036640167
2013-09-01 06:00:00,0,50.75,15.75,0001,0.004201889
2013-10-01 06:00:00,0,50.75,15.75,0001,0.0017318726
2013-11-01 06:00:00,0,50.75,15.75,0001,0.0023651123
2013-12-01 06:00:00,0,50.75,15.75,0001,0.0017681122
2014-01-01 06:00:00,0,50.75,15.75,0001,0.0013637543
2014-02-01 06:00:00,0,50.75,15.75,0001,0.00037384033
2014-03-01 06:00:00,0,50.75,15.75,0001,0.0025234222
2014-04-01 06:00:00,0,50.75,15.75,0001,0.0034656525
2014-05-01 06:00:00,0,50.75,15.75,0001,0.0060424805
2014-06-01 06:00:00,0,50.75,15.75,0001,0.002571106
2014-07-01 06:00:00,0,50.75,15.75,0001,0.005191803
2014-08-01 06:00:00,0,50.75,15.75,0001,0.0034675598
2014-09-01 06:00:00,0,50.75,15.75,0001,0.0047359467
2014-10-01 06:00:00,0,50.75,15.75,0001,0.0018825531
2014-11-01 06:00:00,0,50.75,15.75,0001,0.000875473
2014-12-01 06:00:00,0,50.75,15.75,0001,0.002462387
2015-01-01 06:00:00,0,50.75,15.75,0001,0.0033817291
2015-02-01 06:00:00,0,50.75,15.75,0001,0.0008955002
2015-03-01 06:00:00,0,50.75,15.75,0001,0.0027809143
2015-04-01 06:00:00,0,50.75,15.75,0001,0.001871109
2015-05-01 06:00:00,0,50.75,15.75,0001,0.002506256
2015-06-01 06:00:00,0,50.75,15.75,0001,0.004512787
2015-07-01 06:00:00,0,50.75,15.75,0001,0.0025939941
2015-08-01 06:00:00,0,50.75,15.75,0001,0.0026474
2015-09-01 06:00:00,0,50.75,15.75,0001,0.0020523071
2015-10-01 06:00:00,0,50.75,15.75,0001,0.0021629333
2015-11-01 06:00:00,0,50.75,15.75,0001,0.0042915344
2015-12-01 06:00:00,0,50.75,15.75,0001,0.000995636
2016-01-01 06:00:00,0,50.75,15.75,0001,0.002073288
2016-02-01 06:00:00,0,50.75,15.75,0001,0.0033435822
2016-03-01 06:00:00,0,50.75,15.75,0001,0.002254486
2016-04-01 06:00:00,0,50.75,15.75,0001,0.002948761
2016-05-01 06:00:00,0,50.75,15.75,0001,0.0034065247
2016-06-01 06:00:00,0,50.75,15.75,0001,0.004928589
2016-07-01 06:00:00,0,50.75,15.75,0001,0.006090164
2016-08-01 06:00:00,0,50.75,15.75,0001,0.0020599365
2016-09-01 06:00:00,0,50.75,15.75,0001,0.0024738312
2016-10-01 06:00:00,0,50.75,15.75,0001,0.0039424896
2016-11-01 06:00:00,0,50.75,15.75,0001,0.00166893
2016-12-01 06:00:00,0,50.75,15.75,0001,0.0023822784
2017-01-01 06:00:00,0,50.75,15.75,0001,0.002166748
2017-02-01 06:00:00,0,50.75,15.75,0001,0.0022773743
2017-03-01 06:00:00,0,50.75,15.75,0001,0.0021419525
2017-04-01 06:00:00,0,50.75,15.75,0001,0.0038051605
2017-05-01 06:00:00,0,50.75,15.75,0001,0.0026302338
2017-06-01 06:00:00,0,50.75,15.75,0001,0.003604889
2017-07-01 06:00:00,0,50.75,15.75,0001,0.0053138733
2017-08-01 06:00:00,0,50.75,15.75,0001,0.0040454865
2017-09-01 06:00:00,0,50.75,15.75,0001,0.0039520264
2017-10-01 06:00:00,0,50.75,15.75,0001,0.0038909912
2017-11-01 06:00:00,0,50.75,15.75,0001,0.0023097992
2017-12-01 06:00:00,0,50.75,15.75,0001,0.0023536682
2018-01-01 06:00:00,0,50.75,15.75,0001,0.0026874542
2018-02-01 06:00:00,0,50.75,15.75,0001,0.0005559921
2018-03-01 06:00:00,0,50.75,15.75,0001,0.0018577576
2018-04-01 06:00:00,0,50.75,15.75,0001,0.0016441345
2018-05-01 06:00:00,0,50.75,15.75,0001,0.0027751923
2018-06-01 06:00:00,0,50.75,15.75,0001,0.004545212
2018-07-01 06:00:00,0,50.75,15.75,0001,0.0031147003
2018-08-01 06:00:00,0,50.75,15.75,0001,0.0024757385
2018-09-01 06:00:00,0,50.75,15.75,0001,0.0031261444
2018-10-01 06:00:00,0,50.75,15.75,0001,0.0022706985
2018-11-01 06:00:00,0,50.75,15.75,0001,0.0006599426
2018-12-01 06:00:00,0,50.75,15.75,0001,0.0047016144
2019-01-01 06:00:00,0,50.75,15.75,0001,0.0043735504
2019-02-01 06:00:00,0,50.75,15.75,0001,0.0019683838
2019-03-01 06:00:00,0,50.75,15.75,0001,0.0028419495
2019-04-01 06:00:00,0,50.75,15.75,0001,0.0011310577
2019-05-01 06:00:00,0,50.75,15.75,0001,0.004211426
2019-06-01 06:00:00,0,50.75,15.75,0001,0.0030460358
2019-07-01 06:00:00,0,50.75,15.75,0001,0.0037574768
2019-08-01 06:00:00,0,50.75,15.75,0001,0.0048980713
2019-09-01 06:00:00,0,50.75,15.75,0001,0.0035095215
2019-10-01 06:00:00,0,50.75,15.75,0001,0.0019683838
2019-11-01 06:00:00,0,50.75,15.75,0001,0.0021324158
2019-12-01 06:00:00,0,50.75,15.75,0001,0.0018672943
2020-01-01 06:00:00,0,50.75,15.75,0001,0.0013027191
2020-02-01 06:00:00,0,50.75,15.75,0001,0.0048885345
2020-03-01 06:00:00,0,50.75,15.75,0001,0.0016813278
2020-04-01 06:00:00,0,50.75,15.75,0001,0.0007343292
2020-05-01 06:00:00,0,50.75,15.75,0001,0.004419327
2020-06-01 06:00:00,0,50.75,15.75,0001,0.006122589
2020-07-01 06:00:00,0,50.75,15.75,0001,0.002937317
2020-08-01 06:00:00,0,50.75,15.75,0001,0.0067214966
2020-09-01 06:00:00,0,50.75,15.75,0001,0.0025100708
2020-10-01 06:00:00,0,50.75,15.75,0001,0.004804611
2020-11-01 06:00:00,0,50.75,15.75,0001,0.0013637543
2020-12-01 06:00:00,0,50.75,15.75,0001,0.0012378693
2021-01-01 06:00:00,0,50.75,15.75,0001,0.0029144287
2021-02-01 06:00:00,0,50.75,15.75,0001,0.0022010803
2021-03-01 06:00:00,0,50.75,15.75,0001,0.0019741058
2021-04-01 06:00:00,0,50.75,15.75,0001,0.0027980804
2021-05-01 06:00:00,0,50.75,15.75,0001,0.0048160553
2021-06-01 06:00:00,0,50.75,15.75,0001,0.0037250519
2021-07-01 06:00:00,0,50.75,15.75,0001,0.004890442
2021-08-01 06:00:00,0,50.75,15.75,0001,0.006837845
2021-09-01 06:00:00,0,50.75,15.75,0001,0.0020141602
2021-10-01 06:00:00,0,50.75,15.75,0001,0.0015602112
2021-11-01 06:00:00,0,50.75,15.75,0001,0.002128601
2021-12-01 06:00:00,0,50.75,15.75,0001,0.0023994446
